"","Region","Site","Quadrat","date_taken","annotation_status","Latitude","Longitude","Original.File.Name","Ascidians..stalked..Solitary","Ascidians..stalked.Colonial","Ascidians..Unstalked..Colonial","Ascidians..Unstalked..Solitary","Bryozoa..hard","Bryozoa..hard..encrusting","Bryozoa..Soft","Bryozoa..Soft..Foliaceous","Crustacea..Barnacles","Crustacea..Barnacles..Acorn","Echinoderms..sea.urchin..regular.urchins","Erect.coarse.branching.brown..Sargassum.sp.","Macroalgae..Articulated.calcareous..red","Macroalgae..Encrusting..brown","Macroalgae..Encrusting..red","Macroalgae..Erect.coarse.branching.brown","Macroalgae..Erect.coarse.branching.red","Macroalgae..Erect.fine.branching.brown","Macroalgae..Erect.fine.branching.green","Macroalgae..Erect.fine.branching.red","Macroalgae..Filamentous...filiform...brown","Macroalgae..Filamentous...filiform...green","Macroalgae..Filamentous...filiform...red","Macroalgae..Globose...saccate.brown","Macroalgae..Laminate..brown","Macroalgae..Laminate..brown..Zonaria.sp.","Macroalgae..Large.canopy.forming...Ecklonia","Molluscs..Gastropods","No.Data","Seagrasses..Elliptical.Leaves","Seagrasses..Strap.like.leaves","Shadow","Sponges..Erect.forms","Sponges.crusts","Substrate..Consolidated..hard..Boulders","Substrate..Consolidated..hard..Cobbles","Substrate..Consolidated..hard..Rock","Substrate..Unconsolidated...pebble.gravel","Substrate..Unconsolidated..Sand.Mud...2mm.","northing","easting","dominant","max_val"
"2095","Sydney","North.Head","2","2014-02-21","not_verified_by_human",33.8214944444444,151.292913888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1022D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256325.72795729,342016.316050576,"Macroalgae..Encrusting..red",100
"2096","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8214861111111,151.292894444444,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1023D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,88,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6256326.64588766,342014.467187255,"Macroalgae..Encrusting..red",88
"2097","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8214777777778,151.292877777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1024D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,80,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6256327.71585033,342013.147398755,"Macroalgae..Encrusting..red",80
"2098","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8214722222222,151.292855555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1025D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256328.2064609,342010.719146537,"Macroalgae..Encrusting..red",88
"2099","Sydney","North.Head","2","2014-02-21","not_verified_by_human",33.8214722222222,151.292855555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1025D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,80,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,6256328.17016834,342010.909205045,"Macroalgae..Encrusting..red",80
"2100","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8214666666667,151.292836111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1026D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256328.75930113,342008.975248472,"Macroalgae..Encrusting..red",64
"2101","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8214583333333,151.292816666667,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1027D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,4,0,0,0,0,44,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,4,0,16,0,0,0,0,8,6256329.76872327,342007.147017609,"Macroalgae..Encrusting..red",44
"2102","Sydney","North.Head","2","2014-02-21","verified_by_human",33.8214583333333,151.292816666667,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1027D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,4,0,0,0,0,24,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,6256329.84514256,342007.276551981,"Sponges.crusts",40
"2103","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.82145,151.292797222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1028D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,12,0,0,0,56,0,0,0,0,0,16,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6256330.4619381,342005.684884286,"Macroalgae..Encrusting..red",56
"2104","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8214416666667,151.292775,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1029D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,4,0,64,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,6256331.70504481,342003.536155865,"Macroalgae..Encrusting..red",64
"2105","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8214333333333,151.292755555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1030D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,6256332.42485033,342001.597232724,"Macroalgae..Encrusting..red",56
"2106","Sydney","North.Head","2","2014-02-21","not_verified_by_human",33.8214333333333,151.292755555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1030D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6256332.47948795,342001.513614738,"Macroalgae..Encrusting..red",56
"2107","Sydney","North.Head","3","2014-02-21","not_verified_by_human",33.8214333333333,151.292755555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1030D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,76,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6256332.38991462,342001.783163954,"Macroalgae..Encrusting..red",76
"2108","Sydney","North.Head","4","2014-02-21","not_verified_by_human",33.8214333333333,151.292755555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1030D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,64,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,6256332.54025458,342001.555458902,"Macroalgae..Encrusting..red",64
"2109","Sydney","North.Head","5","2014-02-21","not_verified_by_human",33.8214333333333,151.292755555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1030D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,8,0,0,0,68,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,6256332.48410492,342001.489765545,"Macroalgae..Encrusting..red",68
"2110","Sydney","North.Head","6","2014-02-21","not_verified_by_human",33.8214333333333,151.292755555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1030D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,6256332.44374315,342001.443160991,"Macroalgae..Encrusting..red",80
"2111","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8213972222222,151.292625,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1036D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,48,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6256336.27149403,341989.370316241,"Macroalgae..Filamentous...filiform...brown",48
"2112","Sydney","North.Head","2","2014-02-21","not_verified_by_human",33.8213972222222,151.292625,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1036D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,6256336.20587603,341989.595528551,"Macroalgae..Encrusting..red",72
"2113","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8213888888889,151.292605555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1037D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,8,0,0,0,20,0,0,0,0,0,32,0,0,0,8,0,0,0,0,0,0,28,0,0,0,0,0,0,4,6256337.01550317,341987.722252795,"Macroalgae..Filamentous...filiform...brown",32
"2114","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6256338.03983795,341985.854390361,"Macroalgae..Encrusting..red",68
"2115","Sydney","North.Head","10","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_10.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256338.00690425,341985.634954246,"Macroalgae..Filamentous...filiform...brown",92
"2116","Sydney","North.Head","11","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_11.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,6256338.01328184,341985.771483725,"Macroalgae..Encrusting..red",48
"2117","Sydney","North.Head","13","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_13.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6256337.95110496,341985.907817384,"Macroalgae..Filamentous...filiform...brown",52
"2118","Sydney","North.Head","14","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_14.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6256338.02267295,341985.767262202,"Macroalgae..Filamentous...filiform...brown",56
"2119","Sydney","North.Head","15","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_15.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6256337.92779064,341985.730435139,"Macroalgae..Encrusting..red",60
"2120","Sydney","North.Head","16","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_16.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6256337.91059735,341985.803845597,"Macroalgae..Encrusting..red",80
"2121","Sydney","North.Head","2","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256337.89698478,341985.727707881,"Macroalgae..Encrusting..red",100
"2122","Sydney","North.Head","3","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,60,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,8,6256338.06951065,341985.763166697,"Macroalgae..Encrusting..red",60
"2123","Sydney","North.Head","5","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256338.02131932,341986.038140862,"Macroalgae..Encrusting..red",68
"2124","Sydney","North.Head","6","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256338.06146837,341985.853738522,"Macroalgae..Encrusting..red",60
"2125","Sydney","North.Head","8","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,6256338.00311911,341985.923516118,"Macroalgae..Encrusting..red",72
"2126","Sydney","North.Head","9","2014-02-21","not_verified_by_human",33.8213805555556,151.292586111111,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1038D.jpg_9.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,72,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6256338.22500269,341985.803584543,"Macroalgae..Filamentous...filiform...brown",72
"2127","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8213722222222,151.292566666667,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1039D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,88,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6256338.99637252,341983.938041358,"Macroalgae..Encrusting..red",88
"2128","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8213638888889,151.292552777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1040D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,64,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6256339.75883616,341982.748546044,"Macroalgae..Encrusting..red",64
"2129","Sydney","North.Head","2","2014-02-21","not_verified_by_human",33.8213638888889,151.292552777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1040D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,6256339.98655214,341982.534210363,"Macroalgae..Encrusting..red",84
"2130","Sydney","North.Head","3","2014-02-21","not_verified_by_human",33.8213638888889,151.292552777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1040D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6256339.96254792,341982.829675559,"Macroalgae..Encrusting..red",68
"2131","Sydney","North.Head","4","2014-02-21","not_verified_by_human",33.8213638888889,151.292552777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1040D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6256339.90946758,341982.660580988,"Macroalgae..Encrusting..red",72
"2132","Sydney","North.Head","5","2014-02-21","not_verified_by_human",33.8213638888889,151.292552777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1040D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,8,0,0,0,72,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6256339.83757375,341982.380526783,"Macroalgae..Encrusting..red",72
"2133","Sydney","North.Head","6","2014-02-21","not_verified_by_human",33.8213638888889,151.292552777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1040D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,28,0,4,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6256339.6590132,341982.59584755,"Macroalgae..Encrusting..red",44
"2134","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8213361111111,151.292508333333,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1043D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6256342.74867489,341978.476636571,"Macroalgae..Encrusting..red",72
"2135","Sydney","North.Head","2","2014-02-21","not_verified_by_human",33.8213361111111,151.292508333333,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1043D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,20,0,8,0,16,0,0,0,0,0,0,8,0,8,0,0,0,4,0,6256342.81939419,341978.716947553,"Macroalgae..Encrusting..red",36
"2136","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8213305555556,151.292483333333,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1044D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,56,0,0,0,0,0,24,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,6256343.38821414,341976.185992308,"Macroalgae..Encrusting..red",56
"2137","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8213166666667,151.292447222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1046D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,8,0,0,0,48,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,8,6256345.12993039,341972.677634206,"Macroalgae..Encrusting..red",48
"2138","Sydney","North.Head","2","2014-02-21","not_verified_by_human",33.8213166666667,151.292447222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1046D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,16,0,24,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,28,6256344.92696527,341972.797329995,"Substrate..Unconsolidated..Sand.Mud...2mm.",28
"2139","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8213111111111,151.292430555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1047D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,20,6256345.1709495,341971.183083608,"Macroalgae..Encrusting..red",72
"2140","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8213055555556,151.292413888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1048D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,16,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,6256345.97622155,341969.562952958,"Macroalgae..Encrusting..red",72
"2141","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8213,151.292394444444,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1049D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,6256346.69763363,341967.843590209,"Macroalgae..Encrusting..red",72
"2142","Sydney","North.Head","4","2014-02-21","not_verified_by_human",33.8212944444444,151.292377777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1050D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,6256347.01789172,341966.171973508,"Macroalgae..Encrusting..red",60
"2143","Sydney","North.Head","5","2014-02-21","not_verified_by_human",33.8212944444444,151.292377777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1050D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256347.17065437,341966.625982251,"Macroalgae..Encrusting..red",100
"2144","Sydney","North.Head","6","2014-02-21","not_verified_by_human",33.8212944444444,151.292377777778,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1050D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6256347.11892542,341966.385414633,"Macroalgae..Encrusting..red",80
"2145","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8212888888889,151.292369444444,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1051D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256347.74690182,341965.638569431,"Macroalgae..Filamentous...filiform...brown",64
"2146","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8212833333333,151.292358333333,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1052D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256348.3754525,341964.42229013,"Macroalgae..Encrusting..red",88
"2147","Sydney","North.Head","2","2014-02-21","not_verified_by_human",33.8212833333333,151.292358333333,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1052D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,56,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6256348.41056625,341964.667000111,"Macroalgae..Encrusting..red",56
"2148","Sydney","North.Head","4","2014-02-21","not_verified_by_human",33.8212833333333,151.292358333333,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1052D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16,6256348.37176036,341964.589646228,"Macroalgae..Encrusting..red",76
"2149","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8212722222222,151.292338888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1054D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,6256349.59605106,341962.623413682,"Macroalgae..Encrusting..red",84
"2150","Sydney","North.Head","13","2014-02-21","not_verified_by_human",33.8212722222222,151.292338888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1054D.jpg_13.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6256349.69619071,341962.706502546,"Macroalgae..Encrusting..red",92
"2151","Sydney","North.Head","14","2014-02-21","not_verified_by_human",33.8212722222222,151.292338888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1054D.jpg_14.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6256349.77467437,341962.677313181,"Macroalgae..Encrusting..red",84
"2152","Sydney","North.Head","5","2014-02-21","not_verified_by_human",33.8212722222222,151.292338888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1054D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,84,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6256349.47457553,341962.845946469,"Macroalgae..Encrusting..red",84
"2153","Sydney","North.Head","6","2014-02-21","not_verified_by_human",33.8212722222222,151.292338888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1054D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256349.58512004,341962.700911422,"Macroalgae..Encrusting..red",84
"2154","Sydney","North.Head","9","2014-02-21","not_verified_by_human",33.8212722222222,151.292338888889,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1054D.jpg_9.jpg",0,0,0,0,0,0,0,0,0,0,0,0,8,0,76,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256349.48413883,341962.825799316,"Macroalgae..Encrusting..red",76
"2155","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8212722222222,151.292330555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1055D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256349.6574417,341962.018954918,"Macroalgae..Encrusting..red",92
"2156","Sydney","North.Head","2","2014-02-21","not_verified_by_human",33.8212722222222,151.292330555556,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1055D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256349.75210461,341961.916054164,"Macroalgae..Encrusting..red",96
"2157","Sydney","North.Head","1","2014-02-21","not_verified_by_human",33.8212694444444,151.292322222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1056D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256349.81589107,341961.164563571,"Macroalgae..Encrusting..red",100
"2158","Sydney","North.Head","2","2014-02-21","not_verified_by_human",33.8212694444444,151.292322222222,"2014.02.21_Sydney_Middle.Head_North.Head_South.Head_T1_1056D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,4,0,0,0,12,0,20,0,0,0,0,16,0,0,0,0,0,0,0,6256349.7869144,341961.083314401,"Macroalgae..Encrusting..red",44
