"","Region","Site","Quadrat","date_taken","annotation_status","Latitude","Longitude","Original.File.Name","Ascidians..stalked..Solitary","Ascidians..stalked.Colonial","Ascidians..Unstalked..Colonial","Ascidians..Unstalked..Solitary","Bryozoa..hard","Bryozoa..hard..encrusting","Bryozoa..Soft","Bryozoa..Soft..Foliaceous","Crustacea..Barnacles","Crustacea..Barnacles..Acorn","Echinoderms..sea.urchin..regular.urchins","Erect.coarse.branching.brown..Sargassum.sp.","Macroalgae..Articulated.calcareous..red","Macroalgae..Encrusting..brown","Macroalgae..Encrusting..red","Macroalgae..Erect.coarse.branching.brown","Macroalgae..Erect.coarse.branching.red","Macroalgae..Erect.fine.branching.brown","Macroalgae..Erect.fine.branching.green","Macroalgae..Erect.fine.branching.red","Macroalgae..Filamentous...filiform...brown","Macroalgae..Filamentous...filiform...green","Macroalgae..Filamentous...filiform...red","Macroalgae..Globose...saccate.brown","Macroalgae..Laminate..brown","Macroalgae..Laminate..brown..Zonaria.sp.","Macroalgae..Large.canopy.forming...Ecklonia","Molluscs..Gastropods","No.Data","Seagrasses..Elliptical.Leaves","Seagrasses..Strap.like.leaves","Shadow","Sponges..Erect.forms","Sponges.crusts","Substrate..Consolidated..hard..Boulders","Substrate..Consolidated..hard..Cobbles","Substrate..Consolidated..hard..Rock","Substrate..Unconsolidated...pebble.gravel","Substrate..Unconsolidated..Sand.Mud...2mm.","northing","easting"
"253","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8046527777778,151.302966666667,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0194D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,6258208.81949431,342916.172908681
"254","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8046277777778,151.302941666667,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0195D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258211.47843466,342913.66789559
"255","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045972222222,151.302930555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0197D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,12,0,0,0,52,0,8,0,0,0,0,0,0,4,0,0,0,0,0,6258215.18294278,342912.514213803
"256","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045805555556,151.302925,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0198D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,56,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258216.87572434,342911.892752818
"257","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045611111111,151.302916666667,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0199D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,40,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258219.02585039,342911.171563848
"258","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8045611111111,151.302916666667,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0199D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258218.96943739,342911.110684214
"259","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.80455,151.302902777778,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0200D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258219.91204142,342909.872707597
"260","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.80455,151.302902777778,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0200D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,24,0,12,4,0,0,0,0,52,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6258220.17934567,342909.938038772
"261","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045361111111,151.302886111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0201D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,72,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258221.69928101,342908.245119597
"262","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045222222222,151.302883333333,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0202D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,0,0,0,24,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,4,0,6258223.11222094,342908.312681811
"263","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045222222222,151.302883333333,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0203D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,56,0,4,0,0,0,0,0,16,0,0,0,0,4,12,0,0,0,0,0,0,8,0,0,0,0,0,6258223.39527131,342908.16078585
"264","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8045222222222,151.302883333333,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0203D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,24,0,28,0,0,0,0,0,28,0,0,0,0,4,8,0,0,0,0,0,0,0,0,4,0,4,0,6258223.23119933,342907.818852725
"265","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045222222222,151.302883333333,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0204D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,56,0,4,0,0,0,0,0,4,0,0,0,0,0,16,0,0,0,0,8,0,0,0,4,0,0,8,6258223.33769312,342908.121865239
"266","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8045222222222,151.302883333333,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0204D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,40,0,32,0,0,0,0,0,4,0,0,0,8,0,12,0,0,0,0,0,0,4,0,0,0,0,0,6258223.19474702,342907.916140607
"267","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,6258224.09776063,342904.010092909
"268","Sydney","Manly.Outside","11","2014-03-04","not_verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_11.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,56,0,0,0,4,0,0,0,0,0,0,36,0,0,0,0,0,0,0,6258224.15598819,342903.877359683
"269","Sydney","Manly.Outside","12","2014-03-04","verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_12.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.21897146,342904.050538404
"270","Sydney","Manly.Outside","13","2014-03-04","not_verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_13.jpg",0,0,0,0,0,0,0,0,0,0,0,0,36,0,16,0,0,0,0,0,32,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6258224.02821638,342903.847989374
"271","Sydney","Manly.Outside","14","2014-03-04","verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_14.jpg",0,0,0,0,0,0,0,0,0,0,0,0,84,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.22606951,342903.86005111
"272","Sydney","Manly.Outside","15","2014-03-04","not_verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_15.jpg",0,0,0,0,0,0,0,0,0,0,0,0,16,0,24,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.25829531,342903.818005323
"273","Sydney","Manly.Outside","16","2014-03-04","verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_16.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,24,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6258224.20830927,342903.85129468
"274","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,6258224.0916542,342904.012631036
"275","Sydney","Manly.Outside","3","2014-03-04","verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,6258224.22158753,342903.961482756
"276","Sydney","Manly.Outside","4","2014-03-04","not_verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,8,0,6258224.08173763,342904.018628463
"277","Sydney","Manly.Outside","7","2014-03-04","verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_7.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258223.97816133,342903.879100674
"278","Sydney","Manly.Outside","8","2014-03-04","verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.14977095,342903.95574957
"279","Sydney","Manly.Outside","9","2014-03-04","verified_by_human",-33.8045138888889,151.302838888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0206D.jpg_9.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,6258224.0999527,342903.942529033
"280","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045138888889,151.302844444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0207D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.07621806,342904.289789202
"281","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8045138888889,151.302844444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0207D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.24829209,342904.610257865
"282","Sydney","Manly.Outside","3","2014-03-04","verified_by_human",-33.8045138888889,151.302844444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0207D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.06410518,342904.445859702
"283","Sydney","Manly.Outside","4","2014-03-04","not_verified_by_human",-33.8045138888889,151.302844444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0207D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,60,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6258224.14137935,342904.508974836
"284","Sydney","Manly.Outside","5","2014-03-04","not_verified_by_human",-33.8045138888889,151.302844444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0207D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,72,0,0,0,8,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6258223.88977095,342904.527928604
"285","Sydney","Manly.Outside","6","2014-03-04","verified_by_human",-33.8045138888889,151.302844444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0207D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258223.96246648,342904.427358366
"286","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0208D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.60898931,342902.077316607
"287","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8045083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0208D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.64562361,342902.19726552
"288","Sydney","Manly.Outside","3","2014-03-04","verified_by_human",-33.8045083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0208D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,76,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6258224.64588657,342902.003168334
"289","Sydney","Manly.Outside","4","2014-03-04","verified_by_human",-33.8045083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0208D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6258224.76586783,342902.305031888
"290","Sydney","Manly.Outside","5","2014-03-04","verified_by_human",-33.8045083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0208D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.48889347,342902.069534939
"291","Sydney","Manly.Outside","6","2014-03-04","verified_by_human",-33.8045083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0208D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,32,0,40,0,0,0,0,4,0,0,0,0,0,0,0,6258224.75065353,342902.27331268
"292","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0209D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,80,0,0,0,0,4,0,0,0,0,0,0,0,6258224.75649006,342902.259119419
"293","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8045083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0209D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,0,0,0,72,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6258224.69692091,342902.116194723
"294","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0210D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.7695534,342902.164620241
"295","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8045083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0210D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258224.80158122,342902.005443301
"296","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0211D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6258224.60931852,342902.1401988
"297","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8045,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0213D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,28,0,68,0,0,0,0,0,0,0,0,0,0,0,0,6258225.65307842,342902.197025398
"298","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8044916666667,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0214D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258226.47883403,342902.087338006
"299","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8044277777778,151.302822222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0216D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,6258233.56453009,342902.172374078
"300","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8044277777778,151.302822222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0216D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6258233.41733664,342902.152209584
"301","Sydney","Manly.Outside","3","2014-03-04","verified_by_human",-33.8044277777778,151.302822222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0216D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,12,0,60,0,0,0,0,4,0,0,0,0,0,0,0,6258233.55779123,342902.214195527
"302","Sydney","Manly.Outside","4","2014-03-04","verified_by_human",-33.8044277777778,151.302822222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0216D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,88,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6258233.66226888,342902.324703915
"303","Sydney","Manly.Outside","5","2014-03-04","verified_by_human",-33.8044277777778,151.302822222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0216D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,60,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6258233.73645759,342902.169390276
"304","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8044222222222,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0217D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258234.23540653,342901.821066334
"305","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8044222222222,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0217D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,60,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6258234.20650815,342901.999911618
"306","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0218D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,48,0,24,0,0,0,0,12,0,0,0,0,0,0,0,6258235.71689443,342902.055880549
"307","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0218D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,0,0,0,20,0,48,0,0,0,0,4,0,0,0,0,0,0,0,6258235.87571954,342902.074794498
"308","Sydney","Manly.Outside","3","2014-03-04","verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0218D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,8,0,28,0,0,0,0,28,0,0,0,0,0,0,0,6258235.85891586,342902.00656067
"309","Sydney","Manly.Outside","4","2014-03-04","not_verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0218D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,64,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,8,0,6258235.80320814,342901.738111518
"310","Sydney","Manly.Outside","5","2014-03-04","verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0218D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258235.7962676,342901.973293348
"311","Sydney","Manly.Outside","6","2014-03-04","verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0218D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258235.81974763,342901.970703957
"312","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0219D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,80,0,0,0,0,4,0,0,0,0,0,0,0,6258235.86363177,342901.889750369
"313","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0219D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,44,0,0,0,0,4,0,0,0,0,0,0,0,6258235.95761336,342901.942139344
"314","Sydney","Manly.Outside","3","2014-03-04","verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0219D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258235.91703213,342901.838686802
"315","Sydney","Manly.Outside","4","2014-03-04","not_verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0219D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,4,0,6258235.73556999,342901.993013475
"316","Sydney","Manly.Outside","5","2014-03-04","verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0219D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6258235.86155466,342901.892380296
"317","Sydney","Manly.Outside","6","2014-03-04","verified_by_human",-33.8044083333333,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0219D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258235.75798551,342901.768182179
"318","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8043888888889,151.302813888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0220D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258237.89515795,342901.338496276
"319","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8043888888889,151.302813888889,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0220D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258237.98745466,342901.511684845
"320","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",-33.8043472222222,151.302811111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0221D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258242.63368068,342901.008491552
"321","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",-33.8043472222222,151.302811111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0221D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258242.50012116,342901.115194693
"322","Sydney","Manly.Outside","1","2014-03-04","not_verified_by_human",-33.8042805555556,151.302819444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0223D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,44,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258250.01300978,342901.786161975
